Signature,Timestamp,Swap Info
3HrpVjttP5giZjV2pHDSZhuKZDmn32z2d5qSmKKJd6DBnNm4SKgn4sLohuuihaDvMCu1M4atJHxaCAhhcR1MGu85,2025-02-25T12:08:10.000Z,"{""log_type"":3,""amount_in"":10000000,""minimum_out"":0,""direction"":1,""user_source"":10000000,""pool_coin"":837524868668599,""pool_pc"":1800031780039,""out_amount"":4641175984,""adjustedAmountIn"":0.01,""adjustedAmountOut"":4641.175984,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""23GQZdYYgfn1ZRWrdBcajWFuMgMxThKNkK6npY7JvsAA"",""timestamp"":""2025-02-25T12:08:10.000Z""}"
47hZNkYXxo1psNUJruq6iZmqdsn9E7CzBFN2gnCu4qEZdCoELM52YBP8tBAgVbPgRz7N7z5nbbcudirit1vF1vce,2025-02-25T12:08:10.000Z,"{""log_type"":3,""amount_in"":10000000,""minimum_out"":0,""direction"":1,""user_source"":10000000,""pool_coin"":837529509896087,""pool_pc"":1800021780039,""out_amount"":4641227488,""adjustedAmountIn"":0.01,""adjustedAmountOut"":4641.227488,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""HQoQVqFb3y4MDUcqYMYhK9TKP8F3Qzs2Qkf61HniaZ9m"",""timestamp"":""2025-02-25T12:08:10.000Z""}"
58fdFUwbDD3iuJHTsfdFNB59fTRD4zhcALDxUf9EDD9uZ8r5kWwtU7CRR1h6RcHbY5wUmojFs7B5NcrZ3vhGXZWW,2025-02-25T12:08:08.000Z,"{""log_type"":3,""amount_in"":3476000,""minimum_out"":0,""direction"":1,""user_source"":3476000,""pool_coin"":837531123198817,""pool_pc"":1800018304039,""out_amount"":1613302730,""adjustedAmountIn"":0.003476,""adjustedAmountOut"":1613.30273,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""9NWZFHs31es7qu54Jsxkd8NwD9fNrNdcp2tE13Thp2tB"",""timestamp"":""2025-02-25T12:08:08.000Z""}"
4kX54GLpTPoZrx3wo46pYoCfZ86k4LLZfXmAjmVQ34jve5not3ZmuLQYssFMSv5rkzemE8DkYeL7Lf2zbFcTmyFS,2025-02-25T12:08:07.000Z,"{""log_type"":3,""amount_in"":5752000,""minimum_out"":2644940353,""direction"":1,""user_source"":5752000,""pool_coin"":837803539506906,""pool_pc"":1799431552039,""out_amount"":2671389757,""adjustedAmountIn"":0.005752,""adjustedAmountOut"":2671.389757,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""HwBrrurDZRQnLgKeSGLA396WpRMfaKv1DKkUDzxhzHpn"",""timestamp"":""2025-02-25T12:08:07.000Z""}"
2MZzpWZhPVDt1ZnFaybRgFfdX3mPoUyAb4zm34wTSQoktz6CwRVMo49R988NpekkQTzHqY3KMVCwYuohMPcxzr2u,2025-02-25T12:08:05.000Z,"{""log_type"":3,""amount_in"":250000000,""minimum_out"":97397537790,""direction"":1,""user_source"":250000000,""pool_coin"":837919663006186,""pool_pc"":1799181552039,""out_amount"":116123499280,""adjustedAmountIn"":0.25,""adjustedAmountOut"":116123.49928,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""2WTYxhDLtNTaU39u6eJSCZtSqUKApTJj7bUWh1FAEQ6P"",""timestamp"":""2025-02-25T12:08:05.000Z""}"
2rT7K1f9cirUcke71bGDTv773gQ83fSjBtGFmQa4ihYk2BmPD8UDFgHR25viVsFCtfK6HKvHsxjtno1Ps73rki8i,2025-02-25T12:07:55.000Z,"{""log_type"":3,""amount_in"":846000,""minimum_out"":389559197,""direction"":1,""user_source"":846000,""pool_coin"":838238698049667,""pool_pc"":1798495015227,""out_amount"":393315925,""adjustedAmountIn"":0.000846,""adjustedAmountOut"":393.315925,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""3a97HKV5kW4bvAVsSgx8ThK5ZB39FRpWRUsDhy6Y8C31"",""timestamp"":""2025-02-25T12:07:55.000Z""}"
3ndPH14WFxEbtVrdshYEgBLXMK3GG5YPqfmkQevk7YRR7A2qkqyZJndMJuar5KYHFQCLhHXzVnzTSkAaXzpRW4qF,2025-02-25T12:07:54.000Z,"{""log_type"":3,""amount_in"":7798000,""minimum_out"":3590779155,""direction"":1,""user_source"":7798000,""pool_coin"":838390100089991,""pool_pc"":1798169417227,""out_amount"":3626684623,""adjustedAmountIn"":0.007798,""adjustedAmountOut"":3626.684623,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""A7neDvkgMSBYrN6AWdV8nsRBrusQ1VrfmPgcKeKtYGdx"",""timestamp"":""2025-02-25T12:07:54.000Z""}"
4yDwdpiFUach8VGt9bbu8VQByYhGStfHJ4xw3XkWPRYinyuywKp1yYgC6A26vU6GhmxzwAaNM9fdCjXkjTt4sdCP,2025-02-25T12:07:54.000Z,"{""log_type"":3,""amount_in"":577000,""minimum_out"":265694545,""direction"":1,""user_source"":577000,""pool_coin"":838390368441482,""pool_pc"":1798168840227,""out_amount"":268351491,""adjustedAmountIn"":0.000577,""adjustedAmountOut"":268.351491,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""4NWY5QM1Y1hJqHsBs3WbbMaJfvqvRUk38eLCt4f9X67r"",""timestamp"":""2025-02-25T12:07:54.000Z""}"
4HUnDLAMHEwWqTmFsXjGpKVvzt6g7Uk3ekB46jnzcieKYtaJKCLHSR1pY7hCHfFNUR7L4Ui63BPB5xxFRorqtCFv,2025-02-25T12:07:52.000Z,"{""log_type"":3,""amount_in"":9607000,""minimum_out"":4423851827,""direction"":1,""user_source"":9607000,""pool_coin"":838394836499516,""pool_pc"":1798159233227,""out_amount"":4468058034,""adjustedAmountIn"":0.009607,""adjustedAmountOut"":4468.058034,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""Hu5RKyB2k1VR3zznXHgoqHQFv8fmkA9ydKb2SqXTB47G"",""timestamp"":""2025-02-25T12:07:52.000Z""}"
5XY5FkrHCxyVNfYPA4Ghy5Ki7oigw6BkzASXArQEqh6Uv56Auz9eDUckJJA6y2bFwmCdcoCroRNHFpZj3uXsZ7rp,2025-02-25T12:07:46.000Z,"{""log_type"":3,""amount_in"":843000,""minimum_out"":388877194,""direction"":1,""user_source"":843000,""pool_coin"":839140732874343,""pool_pc"":1796556880227,""out_amount"":392765966,""adjustedAmountIn"":0.000843,""adjustedAmountOut"":392.765966,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""7TxwgfFDuJpSDEQP1R8vbBahfuadb7u5LZV3vfFufBen"",""timestamp"":""2025-02-25T12:07:46.000Z""}"
2MH1J8kS3xpa2jsbHfK7KwUBC8kb7raBSFZv61gycofyzNJqjiB3fTSqqJUU3KztW51z4Lst6ou6kNkPyFpXVCZQ,2025-02-25T12:07:45.000Z,"{""log_type"":3,""amount_in"":4466000,""minimum_out"":0,""direction"":1,""user_source"":4466000,""pool_coin"":839142813656109,""pool_pc"":1796552414227,""out_amount"":2080781766,""adjustedAmountIn"":0.004466,""adjustedAmountOut"":2080.781766,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""3cYG5mU8rAPz3BCzR9Ffd9aqq8C2x8gbQbARzYpUUk6N"",""timestamp"":""2025-02-25T12:07:45.000Z""}"
2d8kKe4VZd3bG2Bmw6t9APw9Y3YMebMZ7e9MNJcPaNTnFfH4YHmvkRpMRTF8GCPAJbJ9WoFjXxSqGuLAt534398D,2025-02-25T12:07:42.000Z,"{""log_type"":3,""amount_in"":6901000,""minimum_out"":3184794909,""direction"":1,""user_source"":6901000,""pool_coin"":839147299998161,""pool_pc"":1796542785227,""out_amount"":3215317566,""adjustedAmountIn"":0.006901,""adjustedAmountOut"":3215.317566,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""53VALUHpHdDCqLuE8GbRF6oH4Edy838oChU4AyjHx58D"",""timestamp"":""2025-02-25T12:07:42.000Z""}"
3vhcy6uKjYNfvUDs9WK138EmxAV5Vd369ocmc4Kj9RucnUEqr7Tn3WPAPVbody5cYDZ6iewab1QFru8dbC44CRr9,2025-02-25T12:07:41.000Z,"{""log_type"":3,""amount_in"":3566000,""minimum_out"":1645711175,""direction"":1,""user_source"":3566000,""pool_coin"":839321937097147,""pool_pc"":1796168043227,""out_amount"":1662168287,""adjustedAmountIn"":0.003566,""adjustedAmountOut"":1662.168287,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""9oL1ZipQyCjJzfLPkSZdN2dasXYh7qucDXsKsrD6PZTd"",""timestamp"":""2025-02-25T12:07:41.000Z""}"
4HJeA5uSgjmv54uMfKhcYZLUbmoZZFVTBBU54RvLUJ4FTEAt226zkGbYvpFehohU6jEhSXssgG6UxMct2M4N1t67,2025-02-25T12:07:39.000Z,"{""log_type"":3,""amount_in"":7752000,""minimum_out"":3577615040,""direction"":1,""user_source"":7752000,""pool_coin"":839325550448154,""pool_pc"":1796160291227,""out_amount"":3613351007,""adjustedAmountIn"":0.007752,""adjustedAmountOut"":3613.351007,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""24Ch4qGpKaEUo8wP6CQgkxvAj21gWjSNu9tBWrMpGXEc"",""timestamp"":""2025-02-25T12:07:39.000Z""}"
7t3sYDVZ9vTZMiXhmUihXtGiSTAJNpcUaADUg4hZfGmGCXTJiY7NMWQ4YNKpTzY2atush26ePkbraTD5jwJt4s1,2025-02-25T12:07:39.000Z,"{""log_type"":3,""amount_in"":10000000,""minimum_out"":0,""direction"":1,""user_source"":10000000,""pool_coin"":839330211679681,""pool_pc"":1796150291227,""out_amount"":4661231527,""adjustedAmountIn"":0.01,""adjustedAmountOut"":4661.231527,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""AhWswKpYCuYmK51rksWFqnwMj7Qrj5PAJjsctM163JhW"",""timestamp"":""2025-02-25T12:07:39.000Z""}"
2Ns6Af7wUh1VNVUDqtJ1AWYEUbMjQTSFRvPzBCKeoJgZ57f8zoiHZ4jpspqprNxB8KYQGh3SduwVseixoCNpoPJJ,2025-02-25T12:07:38.000Z,"{""log_type"":3,""amount_in"":7066000,""minimum_out"":3267653827,""direction"":1,""user_source"":7066000,""pool_coin"":839333505337126,""pool_pc"":1796143225227,""out_amount"":3293657445,""adjustedAmountIn"":0.007066,""adjustedAmountOut"":3293.657445,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""9w7d3NFxNYGmV28oG3RqnseVoC3VrxhWZPyURvHVaK3r"",""timestamp"":""2025-02-25T12:07:38.000Z""}"
4LDX8jUq8gdrXkUuqzsX6tTzDZ2AoxTAXsxkHRX9rkzJpNZoZ1FLVH4AKGtNQiBR15CV95eRgTgBS6fzADmrejKu,2025-02-25T12:07:33.000Z,"{""log_type"":3,""amount_in"":393000,""minimum_out"":181593934,""direction"":1,""user_source"":393000,""pool_coin"":839377759340144,""pool_pc"":1796039676908,""out_amount"":183208802,""adjustedAmountIn"":0.000393,""adjustedAmountOut"":183.208802,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""93PXAVda8BS7Mep2RWc9mFTRyPgbZKgmaw8moDirmxow"",""timestamp"":""2025-02-25T12:07:33.000Z""}"
255x3GUK7HKEq9ChxjZVyUNQNLriAfDtwfKrr4TbHGodYHojVZSFdZU3hecgZUAS4XUoGqWF3SpMH4fgRCSJeRwm,2025-02-25T12:07:31.000Z,"{""log_type"":3,""amount_in"":8312000,""minimum_out"":3840758363,""direction"":1,""user_source"":8312000,""pool_coin"":839841545312863,""pool_pc"":1795045364908,""out_amount"":3879165947,""adjustedAmountIn"":0.008312,""adjustedAmountOut"":3879.165947,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""DeuuKgKBQ5Z1yuBb7JEWvLYJGCwYKtk1McjLfY3Qbtjd"",""timestamp"":""2025-02-25T12:07:31.000Z""}"
4WuZH9J8zKmXVoEyJPSMhoYihtTobHpC6epY9GmXevV6QtwiwbjhWFtmrCDFjksafwFhELKUUcbye4SLNA16BSSv,2025-02-25T12:07:28.000Z,"{""log_type"":3,""amount_in"":3926000,""minimum_out"":1815222856,""direction"":1,""user_source"":3926000,""pool_coin"":840097245309442,""pool_pc"":1794497638908,""out_amount"":1833364937,""adjustedAmountIn"":0.003926,""adjustedAmountOut"":1833.364937,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""CZcDPUX49XLd31goeYuEgv9PvfD2yhrKGcJt21yKsTuB"",""timestamp"":""2025-02-25T12:07:28.000Z""}"
59XEwoXQq6KV3E2MGLbHE2zasovPLBPKhWeakrSsf3tNqtStX9C73TCXHCW8LQRVTvU4ukCU3P3Ywb2Xoha6nvoh,2025-02-25T12:07:26.000Z,"{""log_type"":3,""amount_in"":281000,""minimum_out"":129919246,""direction"":1,""user_source"":281000,""pool_coin"":840096732984454,""pool_pc"":1794498685119,""out_amount"":131221359,""adjustedAmountIn"":0.000281,""adjustedAmountOut"":131.221359,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""BHTmhSmUXQ7NitGikFbfvwqfTm2Qg98dhB1X3FyhR4XA"",""timestamp"":""2025-02-25T12:07:26.000Z""}"
3tpb4ce6rQdaagTKGyiTuCyNP3NNEGZ1272Xzb87h8cJevKRaAuqk4kp4r2zN11jcCNHr8m1qah3A6zpEKDGuHYo,2025-02-25T12:07:23.000Z,"{""log_type"":3,""amount_in"":1889000,""minimum_out"":874338152,""direction"":1,""user_source"":1889000,""pool_coin"":840555487420793,""pool_pc"":1793516738748,""out_amount"":883090563,""adjustedAmountIn"":0.001889,""adjustedAmountOut"":883.090563,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""EW8aZKrfkLfpd4vvbHoyDTZAU1LpMaURGqEb8Hfh4QMx"",""timestamp"":""2025-02-25T12:07:23.000Z""}"
51b1VJ4UJxPX2De1YJYQcu7J458ExYo9FwwqoKZ1QQzHcynL26syXQz8Z8DqeaEjFq9gojKmpxWPX44r7LeupYQ2,2025-02-25T12:07:21.000Z,"{""log_type"":3,""amount_in"":7951000,""minimum_out"":0,""direction"":1,""user_source"":7951000,""pool_coin"":840554900568662,""pool_pc"":1793517943605,""out_amount"":3717004342,""adjustedAmountIn"":0.007951,""adjustedAmountOut"":3717.004342,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""5SXgoeEgcQmDzAZQE63TgsgE7v9evUByNjbMMYzwSBqQ"",""timestamp"":""2025-02-25T12:07:21.000Z""}"
tdmUawuSBvraRaQtgF52G49ojPaFkRwMq32F9zZwzZjTaDiVsum4BvDwii7tDzTrpA3kLEUiRwCi2wajWV44kRi,2025-02-25T12:07:18.000Z,"{""log_type"":3,""amount_in"":297000,""minimum_out"":137419486,""direction"":1,""user_source"":297000,""pool_coin"":840558082324073,""pool_pc"":1793511137605,""out_amount"":138845624,""adjustedAmountIn"":0.000297,""adjustedAmountOut"":138.845624,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""3E2tAFCZMko4qVErG12yMRy5WkXVystQ8cDn8XbS1hHr"",""timestamp"":""2025-02-25T12:07:18.000Z""}"
2zRBiAoBuXu1PQZ6FndX6GLpqmeUfttDLf5ENtHNx2EduLLEpK6KG1ebUGiwoea57fC9yYREQFKvodKL8wxdY55R,2025-02-25T12:07:08.000Z,"{""log_type"":3,""amount_in"":7838000,""minimum_out"":3634210354,""direction"":1,""user_source"":7838000,""pool_coin"":841281228478477,""pool_pc"":1791961128502,""out_amount"":3670530884,""adjustedAmountIn"":0.007838,""adjustedAmountOut"":3670.530884,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""FoQ5yfvxLCtU1B9U6YJjGsqDGa1BsRtRwbPXTH1RtLrj"",""timestamp"":""2025-02-25T12:07:08.000Z""}"
5Rvgw1pPoUntSgdz6JiJLUgNBsVB3rPFF2e8yWYPmaxRmPWiqyW6GnZiHBQ96XCKy2VfedhGJVYmVamBbMHmuZar,2025-02-25T12:07:04.000Z,"{""log_type"":3,""amount_in"":10000000,""minimum_out"":0,""direction"":1,""user_source"":10000000,""pool_coin"":841288790678199,""pool_pc"":1791944980502,""out_amount"":4683072898,""adjustedAmountIn"":0.01,""adjustedAmountOut"":4683.072898,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""23GQZdYYgfn1ZRWrdBcajWFuMgMxThKNkK6npY7JvsAA"",""timestamp"":""2025-02-25T12:07:04.000Z""}"
3KDaTXhgEZedZ1TDCJRb1TqAbqAncCkn221wBM1UQEPhQKmsFSx9ReudWhhKJC3VtSbRFQERaiJZsJkw412BxzWY,2025-02-25T12:07:04.000Z,"{""log_type"":3,""amount_in"":10000000,""minimum_out"":0,""direction"":1,""user_source"":10000000,""pool_coin"":841293473803300,""pool_pc"":1791934980502,""out_amount"":4683125101,""adjustedAmountIn"":0.01,""adjustedAmountOut"":4683.125101,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""HQoQVqFb3y4MDUcqYMYhK9TKP8F3Qzs2Qkf61HniaZ9m"",""timestamp"":""2025-02-25T12:07:04.000Z""}"
53e5TurvabhqpFefs6iRYV3X3twTabtcg31zWTvguixRhXb3BY5XcE6zFhRkuAWJ6fxdT7vxRejvkYaQ17ERKg8B,2025-02-25T12:07:02.000Z,"{""log_type"":3,""amount_in"":8154000,""minimum_out"":3783839442,""direction"":1,""user_source"":8154000,""pool_coin"":841299798914914,""pool_pc"":1791921474502,""out_amount"":3818681622,""adjustedAmountIn"":0.008154,""adjustedAmountOut"":3818.681622,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""Aw9XzkDzk6zfHi94QeHFfFaySuFqBzfxAUWLdqsv4Afm"",""timestamp"":""2025-02-25T12:07:02.000Z""}"
5xVSGdJwCwZP2QgRkptK8L6vfq8H74b8xpiaYEPQE2s1AbjGL8kJfWMjH5rsrYSpC7vDhfNcRFX5dPu8ueuHUqZB,2025-02-25T12:07:01.000Z,"{""log_type"":3,""amount_in"":4456000,""minimum_out"":2067986458,""direction"":1,""user_source"":4456000,""pool_coin"":841629372332622,""pool_pc"":1791218018502,""out_amount"":2088475780,""adjustedAmountIn"":0.004456,""adjustedAmountOut"":2088.47578,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""7J8UvgBmum387XnurE73Tk6dRVQxdevs67HxTMc21sVJ"",""timestamp"":""2025-02-25T12:07:01.000Z""}"
4kUFsGNiw1veNfddgVGeDrqCrwj4pMEYCgpzLwhEeXZka2bfmFDBDoygjT5ySKRiVTc9zRx9GU6QkELnDC9jXAD4,2025-02-25T12:06:59.000Z,"{""log_type"":3,""amount_in"":3108000,""minimum_out"":0,""direction"":1,""user_source"":3108000,""pool_coin"":841667716644440,""pool_pc"":1791136210502,""out_amount"":1456817730,""adjustedAmountIn"":0.003108,""adjustedAmountOut"":1456.81773,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""3drtZU9LSJFQHSQnx22v61GbMNB3hJwGvjeuruJ3gcr8"",""timestamp"":""2025-02-25T12:06:59.000Z""}"
R5BSpj4wv5ECFpanP8B26eSBukuaBjmLQU5qmbicrieR1PZHnVDMoPbUsRyJJTKsvvKEdMDvWAxQbfkyoeLuxdp,2025-02-25T12:06:58.000Z,"{""log_type"":3,""amount_in"":3420000,""minimum_out"":1587196293,""direction"":1,""user_source"":3420000,""pool_coin"":841669319712256,""pool_pc"":1791132790502,""out_amount"":1603067816,""adjustedAmountIn"":0.00342,""adjustedAmountOut"":1603.067816,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""6oNzgWfwZTfS8Cmo78H7ipPPDZxgTgbgoaVvhUEU9fDc"",""timestamp"":""2025-02-25T12:06:58.000Z""}"
26r9ABNvqL5Xk2d93fgjMEgSucJPU7o4MUWeaU5rQJsKwosSHL6MeB53JWHTPUU94HLFZ6GWsNu5CWUNzubfdjV7,2025-02-25T12:06:53.000Z,"{""log_type"":3,""amount_in"":4628000,""minimum_out"":2147844871,""direction"":1,""user_source"":4628000,""pool_coin"":841674582223540,""pool_pc"":1791121563502,""out_amount"":2169323320,""adjustedAmountIn"":0.004628,""adjustedAmountOut"":2169.32332,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""Cn85UmwRzN6F1q6t6pjAuHYSEN8Tp61Nj8L1mhwU7gDE"",""timestamp"":""2025-02-25T12:06:53.000Z""}"
3RAMEoWDC3bJHEtvR1dE18ydK7kFuh1MXVZfLKYKHHsgsyAzVCRqoCz49Avg6kXrZJC3L2XvKgq1YMqsBHq5fSLD,2025-02-25T12:06:52.000Z,"{""log_type"":3,""amount_in"":786000,""minimum_out"":364992899,""direction"":1,""user_source"":786000,""pool_coin"":841674950653374,""pool_pc"":1791120777502,""out_amount"":368429834,""adjustedAmountIn"":0.000786,""adjustedAmountOut"":368.429834,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""7EwXMKhkPjqYpNE7oGnbcWVnno9PzBisXnMfrtXinuex"",""timestamp"":""2025-02-25T12:06:52.000Z""}"
ZqKGVXAp8jmPc4c4J8kj9QUgV8HaLpumiNc8zW12gDo2H6THz3NEyf9Z1efYYYbzzDjwHMrtKyPMFDWpgUjarAt,2025-02-25T12:06:49.000Z,"{""log_type"":3,""amount_in"":264000,""minimum_out"":122730944,""direction"":1,""user_source"":264000,""pool_coin"":841917903488049,""pool_pc"":1790602617502,""out_amount"":123819001,""adjustedAmountIn"":0.000264,""adjustedAmountOut"":123.819001,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""BugmZPRZpFy82YGhYyZkzTT7DY5sVTXTPRu7GK83Mmt"",""timestamp"":""2025-02-25T12:06:49.000Z""}"
4VrXRfWdbKSgXRxM4zVmrAMjkhQJkXTWQ7zoXui4jUL1ByoLWH3TL9TxjxbmecJCUvE1QV2euS4KHeopbK3n11x9,2025-02-25T12:06:46.000Z,"{""log_type"":3,""amount_in"":9952000,""minimum_out"":4631717275,""direction"":1,""user_source"":9952000,""pool_coin"":842395284072780,""pool_pc"":1789585351502,""out_amount"":4672877254,""adjustedAmountIn"":0.009952,""adjustedAmountOut"":4672.877254,""inToken"":""So11111111111111111111111111111111111111112"",""outToken"":""9kkWuiwg8iZxwJP1R6fCkwdVeXaiKdPXMmV9kP7GuHHP"",""inTokenDecimals"":9,""outTokenDecimals"":6,""signerAccount"":""5d7BgR5w34C1xxGp45PyDrnc5rMBmYSzauPpRRj4ybaZ"",""timestamp"":""2025-02-25T12:06:46.000Z""}"
